row_type,platform,week_number,week_label,week_folder,user_number,user_label,captured_at_utc,capture_date,playlist_name,playlist_id,playlist_url,playlist_position,video_id,track_id,track_name,artist_name,artist_ids,artist_names,album_name,duration_seconds,duration_display,popularity_metric,popularity_metric_scope,youtube_url,youtube_music_url,view_count,view_count_source,view_rank_within_playlist_desc,view_percentile_within_playlist,youtube_artist_subscribers_approx,youtube_artist_subscribers_display,youtube_artist_channel_views,video_type,is_explicit_track,popularity_video_version_note,source_original_pool_percentile,source_original_pool_tier,exact_final_playlist_track_repeat,source_file,source_file_row,popularity_value,popularity_display,popularity_log10,popularity_available,final_playlist_percentile_30,final_playlist_tier_30,above_final_playlist_median,above_final_playlist_top_third_cutoff,above_final_playlist_max,original_candidate_pool_percentile_83,original_candidate_pool_rank_tier_83,popularity_log10_plus1,original_candidate_pool_reference_size,popularity_measurement_at_utc,metadata_repaired_at_utc
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,22,UYd51g92y-Q,UYd51g92y-Q,Black Thunder (feat. Serj Tankian & Daniel Laskiewicz),The HU,UCHEdEk00phCybcsq05cOfqg;UCixP1MOaomAQY-9Aozsz2Uw;UCNZgKQ8UFu_-UlJizJEBxkg,The HU; Serj Tankian; Bad Wolves,Rumble of Thunder (Deluxe),269.0,4:29,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=UYd51g92y-Q,https://music.youtube.com/watch?v=UYd51g92y-Q,3749848.0,ytmusicapi player response videoDetails.viewCount,7.0,78.333333,1820000.0,1.82M,407528818.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,23,3749848.0,"3,749,848 views",6.574014,True,76.6667,High,True,True,False,84.939759,High,6.574014,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,23,4vvz0G9fK_k,4vvz0G9fK_k,Battles (Acoustic),Alpine Universe,UCGDViLkaQvB2CbxSGAlzvfQ,Alpine Universe,,219.0,3:39,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=4vvz0G9fK_k,https://music.youtube.com/watch?v=4vvz0G9fK_k,2373628.0,ytmusicapi player response videoDetails.viewCount,9.0,71.666667,24900.0,24.9K,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,24,2373628.0,"2,373,628 views",6.375413,True,76.6667,High,True,True,False,82.53012,High,6.375413,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,24,2yn-GNKIsCo,2yn-GNKIsCo,Higher,NorthTale,UCCp5RYaz6-TOH2Q0tTr2VoQ,NorthTale,Welcome to Paradise,226.0,3:46,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=2yn-GNKIsCo,https://music.youtube.com/watch?v=2yn-GNKIsCo,94292.0,ytmusicapi player response videoDetails.viewCount,28.0,8.333333,6810.0,6.81K,1605306.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,25,94292.0,"94,292 views",4.974475,True,53.3333,Middle,True,False,False,54.819277,Middle,4.974479,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,25,zf3NJ9WxUEc,zf3NJ9WxUEc,Uss Monitor,Civil War,UC0hshC2PY-1-rlJz_PmN22A,Civil War,Gods & Generals,222.0,3:42,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=zf3NJ9WxUEc,https://music.youtube.com/watch?v=zf3NJ9WxUEc,325829.0,ytmusicapi player response videoDetails.viewCount,19.0,38.333333,11300.0,11.3K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,26,325829.0,"325,829 views",5.51299,True,66.6667,Middle,True,False,False,65.662651,Buffer,5.512991,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,26,KZL96p4sZwI,KZL96p4sZwI,The One You Love to Hate,Halford,UCRHvhb19eRZEGvd9_KMo0oA;UC4MQIVlKEzUiV1tbySYTtkQ,Halford; Rob Halford,Resurrection,192.0,3:12,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=KZL96p4sZwI,https://music.youtube.com/watch?v=KZL96p4sZwI,529463.0,ytmusicapi player response videoDetails.viewCount,16.0,48.333333,11600.0,11.6K,10245684.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,27,529463.0,"529,463 views",5.723836,True,66.6667,Middle,True,False,False,70.481928,Buffer,5.723836,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,27,lrhOI-672xw,lrhOI-672xw,İnsanlar,Kurban,UCCNltt8c_o0kG7s1dMCXIzQ,Kurban,İnsanlar,308.0,5:08,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=lrhOI-672xw,https://music.youtube.com/watch?v=lrhOI-672xw,276412.0,ytmusicapi player response videoDetails.viewCount,20.0,35.0,9130.0,9.13K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,28,276412.0,"276,412 views",5.441557,True,66.6667,Middle,True,False,False,65.662651,Buffer,5.441558,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,28,Zd1kSs2Ttzw,Zd1kSs2Ttzw,Vikingur,Munknörr,UC0q7ERxnSP3aXpSCFE6QPtA,Munknörr,,241.0,4:01,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=Zd1kSs2Ttzw,https://music.youtube.com/watch?v=Zd1kSs2Ttzw,89436.0,ytmusicapi player response videoDetails.viewCount,29.0,5.0,126000.0,126K,41749830.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,29,89436.0,"89,436 views",4.951512,True,53.3333,Middle,True,False,False,54.819277,Middle,4.951517,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,29,smiSnGt01wM,smiSnGt01wM,Flash of the Blade,Rhapsody Of Fire,UCjjuWbTlk-8b_MaGqTBnlsQ,Rhapsody Of Fire,From Chaos to Eternity,258.0,4:18,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=smiSnGt01wM,https://music.youtube.com/watch?v=smiSnGt01wM,212141.0,ytmusicapi player response videoDetails.viewCount,23.0,25.0,148000.0,148K,136485591.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,30,212141.0,"212,141 views",5.326625,True,66.6667,Middle,True,False,False,62.048193,Middle,5.326627,83,,
recommended,Youtube,5,Week5,Week5_17August,7.0,User7,2026-08-17T12:34:10+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,30,AEH6oFVwEfE,AEH6oFVwEfE,Missile to Gun,Armored Saint,UCRGwOPSYTalH6uhILC3m-IQ,Armored Saint,,269.0,4:29,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=AEH6oFVwEfE,https://music.youtube.com/watch?v=AEH6oFVwEfE,190238.0,ytmusicapi player response videoDetails.viewCount,25.0,18.333333,16200.0,16.2K,6645854.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User7/Week5_User7_17.08.csv,31,190238.0,"190,238 views",5.279297,True,63.3333,Middle,True,False,False,60.843373,Middle,5.2793,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,1,hlxhqvmiPEs,hlxhqvmiPEs,Die with a Sword in My Hand,Gloryhammer,UCPGTSBEsBiITt6ZaniWufag,Gloryhammer,Die with a Sword in My Hand,242.0,4:02,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=hlxhqvmiPEs,https://music.youtube.com/watch?v=hlxhqvmiPEs,57218.0,ytmusicapi player response videoDetails.viewCount,29.0,5.0,54200.0,54.2K,67456057.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,2,57218.0,"57,218 views",4.757533,True,46.6667,Middle,False,False,False,51.204819,Middle,4.75754,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,2,UGJV6cJkFcc,UGJV6cJkFcc,Eagleheart,Stratovarius,UCrmWShE1Kjc31dCC5g2Ti2w,Stratovarius,,232.0,3:52,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=UGJV6cJkFcc,https://music.youtube.com/watch?v=UGJV6cJkFcc,14539539.0,ytmusicapi player response videoDetails.viewCount,8.0,75.0,178000.0,178K,54452774.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,3,14539539.0,"14,539,539 views",7.162551,True,100.0,High,True,True,True,95.783133,High,7.162551,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,3,uLTUQsI7O9M,uLTUQsI7O9M,Road To Victory,Civil War,UC0hshC2PY-1-rlJz_PmN22A,Civil War,,290.0,4:50,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=uLTUQsI7O9M,https://music.youtube.com/watch?v=uLTUQsI7O9M,682482.0,ytmusicapi player response videoDetails.viewCount,20.0,35.0,11300.0,11.3K,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,4,682482.0,"682,482 views",5.834091,True,66.6667,High,True,True,False,72.891566,Buffer,5.834092,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,4,XhepwtKR5lg,XhepwtKR5lg,82nd All the Way,Amaranthe,UClXbyJ6lJGR3VVkLSVRmdOQ,Amaranthe,,203.0,3:23,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=XhepwtKR5lg,https://music.youtube.com/watch?v=XhepwtKR5lg,23955449.0,ytmusicapi player response videoDetails.viewCount,4.0,88.333333,402000.0,402K,309003639.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,5,23955449.0,"23,955,449 views",7.379404,True,100.0,High,True,True,True,98.192771,High,7.379404,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,5,DF3ejxcFhoc,DF3ejxcFhoc,Tears of a Dragonheart,Bloodbound,UCMdFBg2b49RBAUr5XZxkArA,Bloodbound,War of Dragons,230.0,3:50,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=DF3ejxcFhoc,https://music.youtube.com/watch?v=DF3ejxcFhoc,2044031.0,ytmusicapi player response videoDetails.viewCount,14.0,55.0,18100.0,18.1K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,6,2044031.0,"2,044,031 views",6.310487,True,76.6667,High,True,True,False,81.325301,High,6.310488,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,6,3zx1ZtxUbGE,3zx1ZtxUbGE,Armata Strigoi (The Monumental Mass),Powerwolf,UC9LO_ioQYQay7CrsbacNqBQ,Powerwolf,,240.0,4:00,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=3zx1ZtxUbGE,https://music.youtube.com/watch?v=3zx1ZtxUbGE,22115542.0,ytmusicapi player response videoDetails.viewCount,5.0,85.0,436000.0,436K,352940977.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,7,22115542.0,"22,115,542 views",7.344698,True,100.0,High,True,True,True,96.987952,High,7.344698,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,7,hTdhXxxWREo,hTdhXxxWREo,NIGHTWISH - Bye Bye Beautiful (OFFICIAL MUSIC VIDEO),Nuclear Blast Records,UCoxg3Kml41wE3IPq-PC-LQw,Nuclear Blast Records,,260.0,4:20,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=hTdhXxxWREo,https://music.youtube.com/watch?v=hTdhXxxWREo,168592854.0,ytmusicapi player response videoDetails.viewCount,1.0,98.333333,,,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,8,168592854.0,"168,592,854 views",8.226839,True,100.0,High,True,True,True,99.39759,High,8.226839,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,8,vgDBg6aiRNk,vgDBg6aiRNk,Clocks,Visions of Atlantis,UCjUfzvqaP7gHrvWYrX9WQbQ,Visions of Atlantis,,319.0,5:19,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=vgDBg6aiRNk,https://music.youtube.com/watch?v=vgDBg6aiRNk,2154228.0,ytmusicapi player response videoDetails.viewCount,12.0,61.666667,41300.0,41.3K,20502915.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,9,2154228.0,"2,154,228 views",6.333292,True,76.6667,High,True,True,False,81.325301,High,6.333292,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,9,0LfT5qJH2zc,0LfT5qJH2zc,Ievan Polkka,Korpiklaani,UC_MdHsWfs_34TX-nKRWfDrA,Korpiklaani,Manala,189.0,3:09,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=0LfT5qJH2zc,https://music.youtube.com/watch?v=0LfT5qJH2zc,19795189.0,ytmusicapi player response videoDetails.viewCount,6.0,81.666667,173000.0,173K,93126454.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,10,19795189.0,"19,795,189 views",7.29656,True,100.0,High,True,True,True,96.987952,High,7.29656,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,10,dA-_g_KAIm8,dA-_g_KAIm8,Anima Mundi,Dionysus,UClJbvcY5lO1aJo2Q3SqjvlQ,Dionysus,Anima Mundi,214.0,3:34,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=dA-_g_KAIm8,https://music.youtube.com/watch?v=dA-_g_KAIm8,1368591.0,ytmusicapi player response videoDetails.viewCount,18.0,41.666667,4000.0,4K,3818899.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,11,1368591.0,"1,368,591 views",6.136274,True,70.0,High,True,True,False,77.710843,High,6.136274,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,11,cQKrMeeTlfc,cQKrMeeTlfc,Ravenlight (Live from the 013),Kamelot,UCTAwYvdtEjXhMt0HR7d44Eg,Kamelot,,223.0,3:43,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=cQKrMeeTlfc,https://music.youtube.com/watch?v=cQKrMeeTlfc,1380196.0,ytmusicapi player response videoDetails.viewCount,17.0,45.0,158000.0,158K,89076960.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,12,1380196.0,"1,380,196 views",6.139941,True,70.0,High,True,True,False,77.710843,High,6.139941,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,12,-rKOoM7S6mw,-rKOoM7S6mw,"Warriors of the World United Feat. Angus Mcfife, Saltatio Mortis, Melissa Bonny (feat. Saltatio Mortis, Melissa Bonny & Angus McFife)",Feuerschwanz,UCIB3k3K3hAvpkB2RDwInwTw,Feuerschwanz,,361.0,6:01,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=-rKOoM7S6mw,https://music.youtube.com/watch?v=-rKOoM7S6mw,16539585.0,ytmusicapi player response videoDetails.viewCount,7.0,78.333333,119000.0,119K,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,13,16539585.0,"16,539,585 views",7.218525,True,100.0,High,True,True,True,96.987952,High,7.218525,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,13,hxvXu6X2pZc,hxvXu6X2pZc,We Will Rise,Tungsten,UCXZL5WaWwdiGOlJb0JRwpKQ,Tungsten,,203.0,3:23,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=hxvXu6X2pZc,https://music.youtube.com/watch?v=hxvXu6X2pZc,202379.0,ytmusicapi player response videoDetails.viewCount,25.0,18.333333,6450.0,6.45K,3427197.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,14,202379.0,"202,379 views",5.306165,True,63.3333,Middle,True,False,False,60.843373,Middle,5.306168,83,,
recommended,Youtube,5,Week5,Week5_17August,8.0,User8,2026-08-17T12:36:35+00:00,2026-08-17,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,14,VYVykRri79c,VYVykRri79c,Fucked with an Anchor,Alestorm,UCpmH4GvnC0AmPhrLUAKJyUg,Alestorm,No Grave But The Sea,208.0,3:28,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=VYVykRri79c,https://music.youtube.com/watch?v=VYVykRri79c,2044293.0,ytmusicapi player response videoDetails.viewCount,13.0,58.333333,117000.0,117K,79546675.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week5_17August/Youtube/User8/Week5_User8_17.08.csv,15,2044293.0,"2,044,293 views",6.310543,True,76.6667,High,True,True,False,81.325301,High,6.310543,83,,
