source_type,playlist_kind,week_folder,week_number,platform,user_folder,user_number,playlist_file,playlist_name,playlist_id,playlist_url,playlist_position,track_id,track_url,track_name,artist_name,primary_artist_id,album_name,release_date,duration_seconds,explicit,popularity_metric,popularity_value,popularity_display,popularity_log10,selection_tier,baseline_empirical_percentile,baseline_empirical_band,baseline_range_band,baseline_median_value,baseline_median_log10,ratio_vs_baseline_median,log10_delta_vs_baseline_median,style,country,expected_year,secondary_metric,secondary_value,secondary_display,available_country_count,video_or_track_type,captured_at_utc,source_account_or_profile,metadata_error
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,9,TeIgtmGKtzY,https://music.youtube.com/watch?v=TeIgtmGKtzY,Disciples of the Sun,Pyramaze,,,2015,,,youtube_video_view_count,64555,64555,4.809929885460897,Middle,48.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,0.9901225478918388,-0.004289862461601679,power metal,Denmark,2015,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,10,KNNgWU4kXp8,https://music.youtube.com/watch?v=KNNgWU4kXp8,If It Bleeds We Can Kill It,Dragony,,,2017,,,youtube_video_view_count,49427,49427,4.693964251509036,Middle,45.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,0.7580944493013696,-0.12025549641346256,power metal,Austria,2017,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,11,8EELvJAEmIc,https://music.youtube.com/watch?v=8EELvJAEmIc,Better Late Than Never,Skull Fist,,,2018,,,youtube_video_view_count,29668,29668,4.472288270339757,Middle,38.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,0.4550376539517477,-0.341931477582742,heavy metal,Canada,2018,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,12,3G3hBjV6R60,https://music.youtube.com/watch?v=3G3hBjV6R60,Like Orpheus,Orphaned Land,,,2018,,,youtube_video_view_count,129774,129774,5.113187691019157,Middle,55.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,1.9904293010628997,0.29896794309665875,heavy metal,Israel,2018,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,13,AW3lGArBDMs,https://music.youtube.com/watch?v=AW3lGArBDMs,Warrior Queen,Visigoth,,,2015,,,youtube_video_view_count,161571,161571,5.208363412934918,Middle,58.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,2.4781208300740807,0.39414366501241904,heavy metal,United States,2015,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,14,183PB-W2FB4,https://music.youtube.com/watch?v=183PB-W2FB4,Angel of Revenge,Vision Divine,,,2018,,,youtube_video_view_count,203378,203378,5.3083039722084004,Middle,65.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,3.119342321201245,0.4940842242859018,power metal,Italy,2018,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,15,IVSlnryCW7s,https://music.youtube.com/watch?v=IVSlnryCW7s,Hellphoria,Exlibris,,,2013,,,youtube_video_view_count,1423,1423,3.153204900084284,Low,11.666666666666666,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.02182548812098345,-1.6610148478382145,power metal,Poland,2013,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,16,FnGWUPTT9vk,https://music.youtube.com/watch?v=FnGWUPTT9vk,The Devil's Doll,Carthagods,,,2015,,,youtube_video_view_count,1797,1797,3.2545480771089736,Low,18.333333333333332,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.02756177241982239,-1.559671670813525,heavy metal,Tunisia,2015,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,17,Lm9xUURZJ6k,https://music.youtube.com/watch?v=Lm9xUURZJ6k,Flesh Potion,Skinflint,,,2022,,,youtube_video_view_count,863,863,2.9360107957152097,Low,5.0,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.013236399331278088,-1.878208952207289,heavy metal,Botswana,2022,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,18,CxTRjHDxL4w,https://music.youtube.com/watch?v=CxTRjHDxL4w,Stigmata,Arrayan Path,,,2018,,,youtube_video_view_count,1955,1955,3.2911467617318855,Low,21.666666666666668,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.029985122471203544,-1.5230729861906132,power metal,Cyprus,2018,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,19,U20b7be3zO8,https://music.youtube.com/watch?v=U20b7be3zO8,Reverse,Eagleheart,,,2017,,,youtube_video_view_count,1241,1241,3.09377178149873,Low,8.333333333333334,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.019034034264329206,-1.7204479664237686,power metal,Czech Republic,2017,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,20,DAV2A8R2x1w,https://music.youtube.com/watch?v=DAV2A8R2x1w,City of Golden Gates,Attick Demons,,,2016,,,youtube_video_view_count,2445,2445,3.388278863459639,Low,25.0,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.03750057516219574,-1.4259408844628596,heavy metal,Portugal,2016,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,21,p3syPBCnQ3w,https://music.youtube.com/watch?v=p3syPBCnQ3w,United,LORD,,,2019,,,youtube_video_view_count,1594,1594,3.2024883170600935,Low,15.0,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.024448227733554196,-1.6117314308624051,power metal,Australia,2019,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,22,IsRd3kIThAo,https://music.youtube.com/watch?v=IsRd3kIThAo,Alone in Paradise,Concerto Moon,,,2017,,,youtube_video_view_count,242,242,2.383815365980431,Low,1.6666666666666667,bottom_third_vs_final_balanced,within_final_balanced_low_range,65199.0,4.814219747922499,0.0037117133698369607,-2.4304043819420675,power metal,Japan,2017,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,23,jpsUPdNthGY,https://music.youtube.com/watch?v=jpsUPdNthGY,Wolf Totem,The HU,,,2018,,,youtube_video_view_count,4761121,4761121,6.677709218854169,High,85.0,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,73.02444822773356,1.86348947093167,heavy metal,Mongolia,2018,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,24,5dqummhs3S8,https://music.youtube.com/watch?v=5dqummhs3S8,The Devil's Bleeding Crown,Volbeat,,,2016,,,youtube_video_view_count,5343528,5343528,6.7278280894284626,High,88.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,81.957207932637,1.913608341505964,heavy metal,Denmark,2016,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,25,ERj08qJ2FAU,https://music.youtube.com/watch?v=ERj08qJ2FAU,Bismarck,Sabaton,,,2019,,,youtube_video_view_count,14176293,14176293,7.151562680768158,High,95.0,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,217.4311415819261,2.337342932845659,power metal,Sweden,2019,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,26,IVKByFMQHss,https://music.youtube.com/watch?v=IVKByFMQHss,Blind and Frozen,Beast in Black,,,2017,,,youtube_video_view_count,14385630,14385630,7.157928886006144,High,98.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,220.64188101044493,2.3437091380836454,power metal,Finland,2017,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,27,ral4hAS5dVk,https://music.youtube.com/watch?v=ral4hAS5dVk,Teutonic Terror,Accept,,,2010,,,youtube_video_view_count,3933340,3933340,6.594761488678182,High,78.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,60.32822589303517,1.780541740755683,heavy metal,Germany,2010,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,28,BtRyz1qGI8c,https://music.youtube.com/watch?v=BtRyz1qGI8c,Moth Into Flame,Metallica,,,2016,,,youtube_video_view_count,5386594,5386594,6.731314243003827,High,91.66666666666667,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,82.61773953588245,1.9170944950813285,heavy metal,United States,2016,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,29,20vgg_WoTz4,https://music.youtube.com/watch?v=20vgg_WoTz4,Cry Thunder,DragonForce,,,2012,,,youtube_video_view_count,1631618,1631618,6.212618487805607,High,75.0,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,25.025199773002655,1.3983987398831088,power metal,United Kingdom,2012,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
baseline,final_balanced_playlist,FinalBalanced,0,Youtube,FinalBalanced,0,experiment_setup/final_balanced_playlist.csv,final_balanced_playlist,,,30,oPQAfz1GulI,https://music.youtube.com/watch?v=oPQAfz1GulI,Drunken Dwarves,Wind Rose,,,2019,,,youtube_video_view_count,4712660,4712660,6.673266108240377,High,81.66666666666667,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,72.28116995659443,1.859046360317878,power metal,Italy,2019,,,,,,2026-06-29T19:38:38+00:00,experiment_setup,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,1,170Q9dEUIPy8imNb9p5DYu,https://open.spotify.com/track/170Q9dEUIPy8imNb9p5DYu,Impaler,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,Legends,2025-10-17,284.413,False,spotify_artist_monthly_listeners,3115408,"3,115,408",6.493514930785041,,90.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,103.53288358645442,2.0153755921269063,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,2,0eV3PB3T0OxW4feG1DlOjQ,https://open.spotify.com/track/0eV3PB3T0OxW4feG1DlOjQ,Hearts on Fire,HammerFall,2o18h28enlHxj887tATc58,Crimson Thunder,2002-10-28,231.386,False,spotify_artist_monthly_listeners,858884,"858,884",5.93393451242058,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,28.542886577381942,1.4557951737624446,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,3,3HQVanEnLlPtywbJai0uiG,https://open.spotify.com/track/3HQVanEnLlPtywbJai0uiG,Hunting High And Low,Stratovarius,1O8CSXsPwEqxcoBE360PPO,Infinite,2000-03-28,248.666,False,spotify_artist_monthly_listeners,845438,"845,438",5.927081764216234,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,28.09604200591539,1.4489424255580987,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,4,09OnB8xeghs8FRnu4dJKmU,https://open.spotify.com/track/09OnB8xeghs8FRnu4dJKmU,Still Alive,Nocturnal Rites,0dSoaJ8iEP3aid30p18O2g,Grand Illusion,2006-07-13,242.626,False,spotify_artist_monthly_listeners,25447,"25,447",4.405636589806667,,40.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,0.8456681399754079,-0.07250274885146801,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,5,4gFhLQA90CAFuS0Ma8aIiX,https://open.spotify.com/track/4gFhLQA90CAFuS0Ma8aIiX,Mirror Mirror - Remastered 2007,Blind Guardian,7jxJ25p0pPjk0MStloN6o6,Nightfall in Middle Earth (Remastered 2007),1998-04-28,306.013,False,spotify_artist_monthly_listeners,594132,"594,132",5.7738829441443285,,70.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,19.744508324748264,1.2957436054861935,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,6,5HkvAtKEPDLmchWYmepqYB,https://open.spotify.com/track/5HkvAtKEPDLmchWYmepqYB,Hail and Kill,Manowar,4CzUzn54Cp9TQr6a7JIlMZ,Kings of Metal,1988-11-01,357.026,False,spotify_artist_monthly_listeners,1035240,"1,035,240",6.015041044085505,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,34.40364228506863,1.5369017054273701,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,7,5WEqHNtlbM2mv4k7u9DB4Y,https://open.spotify.com/track/5WEqHNtlbM2mv4k7u9DB4Y,Nosferatu,Bloodbound,6nf7iwR6AoROxfUKZWd1r6,Nosferatu,2006-01-31,383.626,False,spotify_artist_monthly_listeners,295782,"295,782",5.470971741200654,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,9.82958359642418,0.9928324025425193,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,8,3OdsSVAdClWuGRF9ZKslLA,https://open.spotify.com/track/3OdsSVAdClWuGRF9ZKslLA,Valley of the Kings,Gamma Ray,6LZE884lDIsCSLHuTplfGp,Somewhere out in Space,1997-08-25,230.840,False,spotify_artist_monthly_listeners,170740,"170,740",5.232335277085655,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,5.674121830447642,0.7541959384275199,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,9,4mJmi9z3o1B6k2vry39Ufh,https://open.spotify.com/track/4mJmi9z3o1B6k2vry39Ufh,Heavy Metal Never Dies,Iron Savior,6COmyouHXwCeIGS1IFd1PA,The Landing,2011-11-18,254.386,False,spotify_artist_monthly_listeners,57678,"57,678",4.761010192695719,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.9167857498919942,0.2828708540375837,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,10,4wEtmW6jIuPQ8NTYHbkOGm,https://open.spotify.com/track/4wEtmW6jIuPQ8NTYHbkOGm,King of Fools,Edguy,3AGFqPP3gt5rMSvhR87Xxu,The Singles,2008-11-14,215.320,False,spotify_artist_monthly_listeners,290277,"290,277",5.462812626018371,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,9.64663852979296,0.984673287360236,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,11,0CwhgYudd5HzMC9K2vqGMu,https://open.spotify.com/track/0CwhgYudd5HzMC9K2vqGMu,Everytime I Die,Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,Follow The Reaper,2000-10-30,243.000,False,spotify_artist_monthly_listeners,758547,"758,547",5.8799824950875115,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,25.208434415605996,1.4018431564293765,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,12,38PBzSdZMET0vcZfZ80ekj,https://open.spotify.com/track/38PBzSdZMET0vcZfZ80ekj,Why?,Helloween,4pQN0GB0fNEEOfQCaWotsY,Master of the Rings (Expanded Edition),1994-01-01,251.640,False,spotify_artist_monthly_listeners,1429906,"1,429,906",6.155307488497848,,80.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,47.51939118008707,1.677168149839713,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,13,4nrVRhp2fGwY7MwINf9QLY,https://open.spotify.com/track/4nrVRhp2fGwY7MwINf9QLY,Chasing the Dragon,Dream Evil,1bkf8u8ot6vEpWTJFBzKZB,Dragonslayer,2002-07-13,241.360,False,spotify_artist_monthly_listeners,167499,"167,499",5.2240122185622475,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,5.566415207204812,0.7458728799041126,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,14,0wwAkc9n9SfV27COAK2AUH,https://open.spotify.com/track/0wwAkc9n9SfV27COAK2AUH,Iron,Ensiferum,0krXCIkthz13P8o0v2tksH,Iron,2008-01-01,233.186,False,spotify_artist_monthly_listeners,193731,"193,731",5.287199120211757,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,6.438170881658968,0.8090597815536222,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,15,0V2Jge35CQn1Hc9hNBmdbm,https://open.spotify.com/track/0V2Jge35CQn1Hc9hNBmdbm,The End Is Near,Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,Rulebreaker,2016-01-29,266.964,False,spotify_artist_monthly_listeners,105691,"105,691",5.024038007016501,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.512379116679406,0.5458986683583662,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,16,1P5B3ARqjPkB9yCNPZq9jV,https://open.spotify.com/track/1P5B3ARqjPkB9yCNPZq9jV,Rebellion (The Clans Are Marching) - Remastered Version,Grave Digger,6mfghV4I1CD17FOhDKq7cJ,Tunes Of War (Remastered 2006),1996,244.760,False,spotify_artist_monthly_listeners,74393,"74,393",4.871532072583568,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,2.472267455385331,0.39339273392543284,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,17,2cxtdKFeXk4F10nd8TZORl,https://open.spotify.com/track/2cxtdKFeXk4F10nd8TZORl,Kind Hearted Light,Masterplan,1OHNvr18TssBKYK0A75yvx,Masterplan,2003-01-20,265.773,False,spotify_artist_monthly_listeners,184836,"184,836",5.266786561465773,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,6.142567545113157,0.7886472228076382,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User1,1,experiment_results/Week1_21July/Spotify/User1/Week1_User1_spotify_metadata.csv,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,18,3hfgxj1PpTUUdgU0P8Nt7e,https://open.spotify.com/track/3hfgxj1PpTUUdgU0P8Nt7e,Down from the Mountain,Allen Lande,2hxa4ytcni5FUIK8IR27tX,The Great Divide,2014-10-17,246.295,False,spotify_artist_monthly_listeners,53997,"53,997",4.732369631681519,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.794456814329866,0.25423029302338396,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
